IBU,alcohol,country,detail,image,importer,name_en,name_ko,producers_en,producers_ko,style_en,style_ko
-,7도,영국,"와일드 비어의 첫 번째 맥주로 와일드 비어 그 자체라고 할 수 있는 맥주이다. 브렛의 펑키함, 배럴의 탄닌, 젖산과 초산의 짜릿함이 잊을 수 없는 복합미를 보여준다. 스테이크 등 육류와도 완벽한 페어링으로 정찬 디너에 훌륭하다.영국식 올드 브라운 에일을 야생 브렛 효모로 발효 후 와인 배럴과 버번 위스키 배럴에서 에이징한다.  
병 330㎖  16,200원  윈비어
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500265.jpg?968580,윈비어,Modus Operandi,모더스 오퍼란디,Wild Beer Company,와일드비어 컴퍼니,Old Ale,올드 에일
50,5.9도,영국,"달콤한 몰트와 신선한 허브와 자몽향이 누구나 맛있게 마실 수 있는 IPA이다. 10년간 150회 이상 수상 경력을 가진 영국 대표 맥주이다.  
병 330㎖  7,600원  윈비어
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500268.jpg?005731,윈비어,Jaipur,자이푸르,Thornbridge,쏜브리지,India Pale Ale(IPA),인디아 페일 에일
-,3.6도,영국,"프랑스 나폴레옹이 '독일의 샴페인'이라고 칭송한 베를린의 밀맥주이다. 영국 사워도우 베이커리인 'Hobbs House Bakery'와 콜라보레이션한 맥주로 베이커리의 58년된 사워도우 이스트를 사용해 발효한다. 가벼운 바디감의 쿰쿰하고 깔끔한 사워맥주이다.  
병 330㎖  12,400원  윈비어
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500264.jpg?032757,윈비어,Sourdough,사워도우,Wild Beer Company,와일드비어 컴퍼니,Berliner Weisse,베를리너 바이세
70,7.4도,영국,"세계에서 가장 구하기 어려운 홉 중 하나인 갤럭시(Galaxy)와 넬슨 소빈(Nelson Sauvin) 홉을 사용한, 특유의 열대과일향과 스파이시한 향이 풍부한 임페리얼 IPA이다.  
병 330㎖  7,600원  윈비어
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500270.jpg?062872,윈비어,Halcyon,할시온,Thornbridge,쏜브리지,Imperial India Pale Ale,임페리얼 인디아 페일 에일
-,5.3도,영국,"장미꽃잎을 넣어 만든 벨지안 윗 비어이다. 영국 홈브루잉 컴피티션 'The Great British Homebrew Challenge winner 2016'에서 1위를 수상한 커머셜 브루잉 맥주이다.  
병 330㎖  7,600원  윈비어
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500272.jpg?135538,윈비어,Raindrops on Roses,레인드롭스 온 로지즈,Thornbridge,쏜브리지,Berliner Weisse,베를리너 바이세
-,7도,영국,"폐허 속에 피어난 사랑이란 이름으로 체리를 넣어 프랑스 버건디 피노누아 와인 배럴에서 숙성한 사워 레드 에일이다. 2016년 전 세계에서 가장 큰 블라인드 테이스팅 대회인 'World Beer Cup'에서 사워 부분 1위를 수상했다.  
병 375㎖  27,000원  윈비어
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500273.jpg?107645,윈비어,Love Among the Ruins,러브 어몽 더 루인즈,Thornbridge,쏜브리지,Sour Red,사워 레드
-,6도,스웨덴,"인도 디저트 라씨에서 모티브를 얻어 망고퓌레, 소금, 유당을 넣어 만든 고제로 은은한 망고향이 매력적인 새콤한 사우어 에일이다.  
병 330㎖  12,400원  윈비어
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500278.jpg?475572,윈비어,Bianca Mango Lassi Gose,비앙카 망고 라씨 고제,Omnipollo,옴니폴로,Gose,고제
37,6.5도,스웨덴,"옴니폴로의 베스트 셀러로 가볍고, 드라이하며, 상큼하고 산뜻한 과일향의 쓴 맛이 강하지 않은 페일 에일이다. 샴페인 방식으로 숙성하여 기포지속력이 좋으며, 탄산감이 강하다. 죽기 전에 마셔야 할 30가지 IPA 이다.  
병 330㎖  10,800원  윈비어
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500275.jpg?168234,윈비어,Leon,레옹,Omnipollo,옴니폴로,India Pale Ale(IPA),인디아 페일 에일
-,11도,스웨덴,"헨녹의 12살 때 꿈인 파티쉐를 떠올리며, 브루어가 되어 만든 맥주로 피칸머드케이크를 완벽히 맥주로 재현했다. 피칸 케이크, 초콜렛, 견과류, 바닐라, 커피의 입 안 꽉 찬 향연으로 한 번 마시면 잊을 수 없는 맛을 선사한다.  
병 330㎖  18,500원  윈비어
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500279.jpg?991525,윈비어,Noa Pecan Mud Cake,노아 피칸 머드 케이크,Omnipollo,옴니폴로,Imperial Stout,임페리얼 스타우트
48,5.6도,스웨덴,"일명 ‘촛불맥주’로 망고와 오렌지의 열대 과일향이 풍부한 진한 헤이지한 페일 에일이다. 누구에게 소개해줘도 맛있게 마실 수 있는 오트밀 페일 에일이다.  
병 330㎖  11,600원  윈비어
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500276.jpg?028853,윈비어,Mazarin,마자린,Omnipollo,옴니폴로,Pale Ale,페일 에일
-,11도,스웨덴,"헨녹의 12세 꿈이었던 파티쉐를 떠올리며, 브루어가 되어 만든 맥주로 피칸머드케이크를 완벽히 맥주로 재현했다. 노아 피칸 머드 케이크를 버번 배럴에서 숙성하여, 좀 더 진하고 복합적이며 버번 풍미가 더해진 버전이다.  
병 330㎖  -  윈비어
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500281.jpg?900010,윈비어,Noa Pecan Mud Cake Bourbon Barrel Aged,노아 피칸 머드 케이크 버번 배럴 에이지드,Omnipollo,옴니폴로,Imperial Stout,임페리얼 스타우트
-,11도,스웨덴,"마쉬멜로우와 타히티산 바닐라 빈을 넣어 만든 임페리얼 스타우트이다. 다크초콜렛, 커피, 바닐라, 견과류 향이 풍부하며, 약간의 스파이시한 향신료 아로마도 함께 가지고 있다. 말도 안되게 부드러운 질감과 복합적인 향이 매력적이다.  
병 330㎖  -  윈비어
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500283.jpg?501022,윈비어,Hypnopompa,하이프노폼파,Omnipollo,옴니폴로,Imperial Stout,임페리얼 스타우트
-,11도,스웨덴,"마쉬멜로우와 타히티산 바닐라 빈을 넣어 만든 임페리얼 스타우트인 하이프노폼파를 럼 배럴에서 숙성한 맥주이다. 달콤한 럼의 풍미가 더해진 완벽한 흑맥주이다.  
병 330㎖  18,000원  윈비어
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500284.jpg?576684,윈비어,Hypnopompa Rum Barrel Aged,하이프노폼파 럼 배럴 에이지드,Omnipollo,옴니폴로,Imperial Stout,임페리얼 스타우트
-,12도,스웨덴,"놀랄만큼 블루베리 치즈 케이크 맛이 나는 스타우트이다. 옴니폴로 스타우트 중 가장 많은 팬을 가지고 있는 맥주 중 하나이다.  
병 330㎖  -  윈비어
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500285.jpg?860604,윈비어,Anagram,아나그램,Omnipollo,옴니폴로,Imperial Stout,임페리얼 스타우트
-,5도,스웨덴,"모자익 홉만을 100% 사용한 싱글홉 IPA 맥주이다.열대과일, 복숭아, 파인애플, 자몽 향이 풍부하여, 모자익 홉의 정수를 느낄 수 있는 페일 에일이다.  
병 330㎖  -  윈비어
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500286.jpg?887221,윈비어,Onda,온다,Omnipollo,옴니폴로,Pale Ale,페일 에일
-,5.6도,스웨덴,"옴니폴로 아이스크림 시리즈로 바닐라빈을 넣어 만든 페일에일로 향긋한 과일향과 바닐라향이 가득한 달콤쌉쌀한 페일 에일이다.  
병 330㎖  12,400원  윈비어
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500289.jpg?926399,윈비어,Original Ice Cream Pale Ale,오리지널 아이스크림 페일 에일,Omnipollo,옴니폴로,Pale Ale,페일 에일
-,10도,스웨덴,"옴니폴로 아이스크림 시리즈로 마쉬멜로우, 코코아닙, 바닐라빈, 유당을 넣어 만든 포터로, 초콜렛, 견과류, 카라멜의 풍미가 폭발적인 포터이다. 흑맥주와 어울리는 다양한 부재료의 향연을 느낄 수 있는 맥주이다.  
병 330㎖  17,000원  윈비어
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500292.jpg?965254,윈비어,Original Rocky Road Ice Cream Porter,오리지널 로키 로드 아이스크림 포터,Omnipollo,옴니폴로,Imperial Porter,임페리얼 포터
-,5.2도,스웨덴,"옴니폴로 아이스크림 시리즈로 파인애플, 망고, 바닐라 아로마가 더해진 재미있는 필스너이다.  
병 330㎖  -  윈비어
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500293.jpg?991640,윈비어,Original Popsicle Pils,오리지널 팝시클 필스 ,Omnipollo,옴니폴로,Pilsner,필스너
-,6도,스웨덴,"옴니폴로 아이스크림 시리즈로 라즈베리 파이의 새콤 달콤항 풍미가 매력적인 사우어 맥주이다.  
병 330㎖  -  윈비어
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500294.jpg?021876,윈비어,Original Raspberry Meringue Ice Cream Pie,오리지널 라즈베리 머랭 아이스크림 파이,Omnipollo,옴니폴로,Sour Ale,사워 에일
12,5.4도,독일,"탁한 금색의 맥주. 일반적인 헤페에 비해 달지않고 고소한 진함과 부드러운 목넘김과 시트러스한 향과 맛으로 상큼한 풍미를 지니고 있다. 이러한 특징으로 인해 각종 음식, 특히 생선류, 갑각류, 돼지고기 등과의 매칭이 좋다.  
병 500㎖  10,000원  아인컴퍼니
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500299.jpg?116453,아인컴퍼니,Weltenburger HefeWeissbier Hell,벨텐부르거 헤페바이스 헬,Klosterbrauerei Weltenburg GMBH,벨텐부르거 지엠비에이치,HefeWeiss,헤페바이스
-,11.5도,스웨덴,"옴니폴로 아이스크림 시리즈. 메이플, 카카오닙, 시나몬, 바닐라빈을 더해 만든 임페리얼 포터로 옴니폴로 흑맥주 중 가장 진하고 복합적인 풍미를 보여주는 맥주이다.  
병 330㎖  -  윈비어
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500296.jpg?077363,윈비어,Original Maple Truffle Ice Cream Waffle,오리지널 메이플 트뤼플 아이스크림 와플,Omnipollo,옴니폴로,Imperial Porter,임페리얼 포터
24,6.9도,독일,"풍부하고 짙은 갈색의 맥주. 건과일향과 홉향의 조화, 첫 느낌의 단맛과 쌉싸름한 뒷맛의 조화, 홉과 몰트의 조화 등 전반적으로 밸런스가 좋은 맥주이다. 유러피언 비어 스타 골드 3회 수상, Ratebeer 97점, BA 91점 등 전 세계적으로 사랑 받고 있는 웰메이드 프리미엄 복맥주이다.  
병 500㎖  12,000원  아인컴퍼니
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500300.jpg?209867,아인컴퍼니,Weltenburger Asam Bock,밸탠부르거 아삼 복,Klosterbrauerei Weltenburg GMBH,벨텐부르거 지엠비에이치,Double Bock,더블 복
20,4.7도,독일,"부드러운 갈색의 맥주. 월드 비어컵 골드 3회 수상에 빛나는 바로크 둔켈은 세계 최초로 양조된 다크 라거로, 흑맥주의 고소함과 라거의 깔끔함을 동시에 보여준다. 자극적이지않은 적당한 홉향과 부드러운 목넘김으로 절제의 미학을 보여주는 최상급 다크 라거이다.  
병 500㎖  9,000원  아인컴퍼니
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500302.jpg?236730,아인컴퍼니,Weltenburger Barock Dunkel,벨텐부르거 바로크 둔켈,Klosterbrauerei Weltenburg GMBH,벨텐부르거 지엠비에이치,Dark Lager,다크 라거
14,7.1도,독일,"진하고 탁한 금색의 맥주. 독일의 맥주 순수령 500주년을 기념하여 2016년에 새롭게 탄생한 알트파터는 독일어로 수도원의 노신부님을 의미한다. 일반적인 바이젠복에 비해 탄산감이 풍부하여 입안을 개운하게 해주며, 각종 치즈나 콜드 플레이트, 담백한 디저트 류와의 페어링 좋다.  
병 500㎖  14,000원  아인컴퍼니
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500306.jpg?431719,아인컴퍼니,Bischofshof Altvater,비숍스호프 알트파터,Brauerei Bischofshof,비숍스호프,Weizen Bock,바이젠 복
34,5도,대한민국,"입맛을 돋우는 가벼운 쓴맛에 과일과 꽃향기 등 향이 풍부해 세계적으로 가장 큰 인기몰이를 하고 있는 플래티넘의 대표 맥주이다.  
캔 355㎖  -  플래티넘 크래프트 맥주
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500307.jpg?401115,플래티넘 크래프트 맥주,Platinum Pale Ale ,플래티넘 페일 에일,Platinum Craft Beer,플래티넘 크래프트 비어,Pale Ale,페일 에일
11,5.3도,대한민국,"백색의 풍부한 거품과 강렬한 오렌지향을 가진 부드러운 맛의 밀맥주이다.  
캔 355㎖  -  플래티넘 크래프트 맥주
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500311.jpg?513315,플래티넘 크래프트 맥주,Platinum White Ale,플래티넘 화이트 에일,Platinum Craft Beer,플래티넘 크래프트 비어,White Ale,화이트 에일
22,9.2도,벨기에,"높음 도수임에도 느낌이 강하지 않으며 과일향, 초콜릿 같은 단맛과 쌉싸름한 맛이 조화롭게 어우러지며 향긋하고 달콤한 꽃내음의 향과 맛이 조화로운 맥주이다.  
병 330㎖  8,000 ~ 9,000원  바운티 스피릿 앤드 비어
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500315.jpg?624741,바운티 스피릿 앤드 비어,Rochefort 8,로슈포르 8,St-Remy,생 레미,Belgian Strong Ale,벨지안 스트롱 에일
27,11.2도,벨기에,"높은 도수임에도 느낌이 강하지 않으며, 과일향 등의 단맛과 쌉싸름한 맛이 조화롭게 어우러지며 부드러움과 함께 깊이 숙성된 훌륭한 맛의 밸런스가 좋다.  
병 330㎖  10,000 ~ 11,000원  바운티 스피릿 앤드 비어
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500314.jpg?598031,바운티 스피릿 앤드 비어,Rochefort 10,로슈포르 10,St-Remy,생 레미,Quadrupel,쿼드루펠
18,7.5도,벨기에,"향긋하고 상큼한 맛의 맥주. 첫 맛은 잘 익은 과일의 단맛이며 풍성한 맥아의 깔끔한 피니쉬가 인상적인 맥주이다.  
병 330㎖  7,000 ~ 8,000원  바운티 스피릿 앤드 비어
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500317.jpg?934484,바운티 스피릿 앤드 비어,Rochefort 6,로슈포르 6,St-Remy,생 레미,Belgian Strong Ale,벨지안 스트롱 에일
36,9.5도,벨기에,"트리펠의 어머니라는 별명을 가지고 있다. 세계 최초의 트리펠로 과일향이 강하게 느껴지며 부드럽고 크리미한 촉감이 인상적이다. 전통적인 트리펠의 맛과 깊은 풍미가 훌륭한 맥주이다.  
병 330㎖  8,000 ~ 9,000원  바운티 스피릿 앤드 비어
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500318.jpg?991372,바운티 스피릿 앤드 비어,Westmalle Tripel,베스트말러 트리펠,Westmalle Brewery,베스트말러 브루어리,Tripel,트리펠
28,7도,벨기에,"검붉은 색을 띄는 듀벨 타입의 맥주로 첫인상과는 다른 부드러운 느낌이 강하다. 과일의 향과 맛, 홉의 쌉싸름한 맛의 조화가 좋다. 풍성한 거품의 부드러움. 진한 질감등 밸런스가 훌륭한 맥주이다.  
병 330㎖  8,000 ~ 9,000원  바운티 스피릿 앤드 비어
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500320.jpg?036986,바운티 스피릿 앤드 비어,Westmalle Dubbel,베스트말러 듀벨,Westmalle Brewery,베스트말러 브루어리,Dubbel,듀벨
20,8도,벨기에,"황금빛을 가진 트라피스트로 과일향과 홉향이 풍부하다. 짙은 바나나향이 나타나며 홉의 쌉싸름한 맛과 조화롭다.  
병 330㎖  10,000 ~ 11,000원  바운티 스피릿 앤드 비어
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500323.jpg?084466,바운티 스피릿 앤드 비어,Achel Blond,아헬 블론드,Sint Benedictus,성 베네딕투스,Blonde Ale,블론드 에일
22,10도,네덜란드,"오크나무통에서 장기간 숙성한 오크나무 숙성 트라피스트 맥주로 옅은 단맛과 어우러진 오크나무 숙성의 깊이가 느껴진다. 병속에서 발효가 지속적으로 일어나 시간이 지날수록 더욱 숙성된 맛이 느껴진다.  
병 750㎖  -  바운티 스피릿 앤드 비어
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500325.jpg?505675,바운티 스피릿 앤드 비어,La Trappe Quadrupel,라 트라페 쿼드러플,Koningshoeven,코닝스호벤,Quadrupel,쿼드루펠
36,6.2도,벨기에,"트라피스트의 여왕'이라고 불린다. 병 속 숙성 시간이 지남에 따라 상이한 맛으로 변하며 기본적으로 맛이 아주 다양하다. 최초의 산미가 강한 느낌은 숙성된 기간이 지남에 따라 산미가 옅어지고 깊이와 풍미가 깊은 맥주로 변한다.  
병 330㎖  10,000 ~ 11,000원  바운티 스피릿 앤드 비어
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500326.jpg?950050,바운티 스피릿 앤드 비어,Orval,오르발,Brasserie Notre-Dame d'Orval,노트르담 오르발 브루어리,Belgian Strong Ale,벨지안 스트롱 에일
16,8.4도,벨기에,"1679년 사라진 카르멜리엣 수도원의 맥주를 완벽 재연한 맥주이다. 지역개발중 전쟁으로 사라진 수도원 터를 발견하고 이곳에서 맥주 제조법이 발견되어 1996년에 재연에 성공하여 3가지 재료(보리, 밀, 귀리)로 제조한 독특한 스타일의 트리펠타입의 맥주이다. 탁월한 밸런스가 일품. 부드러운 홉향, 향긋한 과일향이 매력적이다.  
병 330㎖  9,000 ~ 10,000원  바운티 스피릿 앤드 비어
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500327.jpg?983098,바운티 스피릿 앤드 비어,Karmeliet,카르멜리엣,Brouwerij Bosteels,보스틸스 브루어리,Tripel,트리펠
